congestion_detection_starttime	congestion_detection_finishtime	numPeoplePerSec_ave	numPeoplePerSec_max	numPeoplePerSec_min	staytime_ave	staytime_max	staytime_min	human_unique_count
2020/01/23 09:42:00	2020/01/23 09:43:00	19.966666666666665	23	16	25.48936170212766	59	1	47
2020/01/23 09:43:00	2020/01/23 09:44:00	20.65	24	16	21.736842105263158	60	1	57
2020/01/23 09:44:00	2020/01/23 09:45:00	20.183333333333334	27	16	19.22222222222222	60	1	63
2020/01/23 09:45:00	2020/01/23 09:46:00	22.016666666666666	27	20	25.403846153846153	59	1	52
2020/01/23 09:46:00	2020/01/23 09:47:00	21.316666666666666	26	17	20.629032258064516	60	1	62
2020/01/23 09:47:00	2020/01/23 09:48:00	20.133333333333333	24	17	17.764705882352942	59	1	68
2020/01/23 09:48:00	2020/01/23 09:49:00	23.133333333333333	28	18	17.135802469135804	60	1	81
2020/01/23 09:49:00	2020/01/23 09:50:00	18.25	27	14	15.208333333333334	60	1	72
2020/01/23 09:50:00	2020/01/23 09:51:00	19.433333333333334	24	17	20.45614035087719	59	3	57
2020/01/23 09:51:00	2020/01/23 09:52:00	16.633333333333333	19	13	18.48148148148148	60	1	54
2020/01/23 09:52:00	2020/01/23 09:53:00	15.283333333333333	19	12	21.325581395348838	60	1	43
2020/01/23 09:53:00	2020/01/23 09:54:00	12.666666666666666	16	10	20.54054054054054	59	1	37
2020/01/23 09:54:00	2020/01/23 09:55:00	15.5	21	11	19.375	60	1	48
2020/01/23 09:55:00	2020/01/23 09:56:00	19.7	23	16	23.64	60	1	50
2020/01/23 09:56:00	2020/01/23 09:57:00	18.8	25	14	15.243243243243244	59	1	74
2020/01/23 09:57:00	2020/01/23 09:58:00	21.566666666666666	27	18	20.21875	60	1	64
2020/01/23 09:58:00	2020/01/23 09:59:00	21.8	27	18	22.94736842105263	59	1	57
2020/01/23 09:59:00	2020/01/23 10:00:00	21.85	25	18	21.85	60	1	60
2020/01/23 10:00:00	2020/01/23 10:01:00	19.733333333333334	27	15	21.527272727272727	60	1	55
2020/01/23 10:01:00	2020/01/23 10:02:00	20.766666666666666	25	17	19.46875	59	1	64
2020/01/23 10:02:00	2020/01/23 10:03:00	22.883333333333333	26	21	26.92156862745098	60	1	51
2020/01/23 10:03:00	2020/01/23 10:04:00	22.683333333333334	28	19	21.265625	59	1	64
2020/01/23 10:04:00	2020/01/23 10:05:00	23.433333333333334	26	19	23.433333333333334	60	1	60
2020/01/23 10:05:00	2020/01/23 10:06:00	20.666666666666668	25	17	20.327868852459016	59	1	61
2020/01/23 10:06:00	2020/01/23 10:07:00	26.866666666666667	32	22	17.714285714285715	60	1	91
2020/01/23 10:07:00	2020/01/23 10:08:00	25.066666666666666	31	19	18.567901234567902	59	1	81
2020/01/23 10:08:00	2020/01/23 10:09:00	23.616666666666667	28	20	18.893333333333334	60	1	75
2020/01/23 10:09:00	2020/01/23 10:10:00	25.516666666666666	33	18	17.011111111111113	59	3	90
2020/01/23 10:10:00	2020/01/23 10:11:00	19.45	26	14	19.45	60	1	60
2020/01/23 10:11:00	2020/01/23 10:12:00	20.883333333333333	28	16	21.982456140350877	60	2	57
2020/01/23 10:12:00	2020/01/23 10:13:00	24.55	32	16	17.963414634146343	59	2	82
2020/01/23 10:13:00	2020/01/23 10:14:00	23.716666666666665	28	20	21.560606060606062	60	1	66
2020/01/23 10:14:00	2020/01/23 10:15:00	25.0	33	21	21.428571428571427	59	3	70
2020/01/23 10:15:00	2020/01/23 10:16:00	25.0	30	20	20.833333333333332	60	3	72
2020/01/23 10:16:00	2020/01/23 10:17:00	24.066666666666666	30	19	24.066666666666666	59	3	60
2020/01/23 10:17:00	2020/01/23 10:18:00	21.833333333333332	25	19	18.714285714285715	60	1	70
2020/01/23 10:18:00	2020/01/23 10:19:00	23.766666666666666	29	21	18.28205128205128	60	1	78
2020/01/23 10:19:00	2020/01/23 10:20:00	22.083333333333332	28	17	21.721311475409838	59	2	61
2020/01/23 10:20:00	2020/01/23 10:21:00	22.183333333333334	26	17	21.467741935483872	60	1	62
2020/01/23 10:21:00	2020/01/23 10:22:00	23.533333333333335	28	19	24.771929824561404	59	1	57
2020/01/23 10:22:00	2020/01/23 10:23:00	23.216666666666665	27	17	21.43076923076923	60	1	65
2020/01/23 10:23:00	2020/01/23 10:24:00	21.1	26	15	16.88	59	2	75
2020/01/23 10:24:00	2020/01/23 10:25:00	21.883333333333333	27	19	18.757142857142856	60	1	70
2020/01/23 10:25:00	2020/01/23 10:26:00	20.15	22	18	24.18	60	1	50
2020/01/23 10:26:00	2020/01/23 10:27:00	20.3	24	18	27.066666666666666	59	1	45
2020/01/23 10:27:00	2020/01/23 10:28:00	23.65	26	21	24.46551724137931	60	1	58
2020/01/23 10:28:00	2020/01/23 10:29:00	22.75	27	20	24.818181818181817	59	1	55
2020/01/23 10:29:00	2020/01/23 10:30:00	25.933333333333334	29	23	22.228571428571428	60	3	70
2020/01/23 10:30:00	2020/01/23 10:31:00	21.9	25	18	21.193548387096776	59	2	62
2020/01/23 10:31:00	2020/01/23 10:32:00	23.0	30	20	23.79310344827586	60	1	58
2020/01/23 10:32:00	2020/01/23 10:33:00	24.6	30	19	22.029850746268657	60	1	67
2020/01/23 10:33:00	2020/01/23 10:34:00	23.716666666666665	27	21	27.901960784313726	59	1	51
2020/01/23 10:34:00	2020/01/23 10:35:00	24.666666666666668	28	20	23.125	60	2	64
2020/01/23 10:35:00	2020/01/23 10:36:00	21.683333333333334	27	18	25.01923076923077	59	1	52
2020/01/23 10:36:00	2020/01/23 10:37:00	24.366666666666667	29	19	27.074074074074073	60	1	54
2020/01/23 10:37:00	2020/01/23 10:38:00	24.45	29	21	29.34	59	1	50
2020/01/23 10:38:00	2020/01/23 10:39:00	27.05	31	23	28.473684210526315	60	1	57
2020/01/23 10:39:00	2020/01/23 10:40:00	26.333333333333332	35	21	23.582089552238806	59	3	67
2020/01/23 10:40:00	2020/01/23 10:41:00	25.35	30	20	20.554054054054053	60	1	74
2020/01/23 10:41:00	2020/01/23 10:42:00	26.016666666666666	32	20	19.759493670886076	59	1	79
2020/01/23 10:42:00	2020/01/23 10:43:00	23.533333333333335	27	20	24.771929824561404	60	1	57
2020/01/23 10:43:00	2020/01/23 10:44:00	22.583333333333332	27	18	19.08450704225352	60	1	71
2020/01/23 10:44:00	2020/01/23 10:45:00	20.983333333333334	25	17	22.482142857142858	59	1	56
2020/01/23 10:45:00	2020/01/23 10:46:00	20.6	24	15	21.68421052631579	60	1	57
2020/01/23 10:46:00	2020/01/23 10:47:00	22.4	27	18	19.764705882352942	59	1	68
2020/01/23 10:47:00	2020/01/23 10:48:00	24.633333333333333	30	20	19.706666666666667	60	1	75
2020/01/23 10:48:00	2020/01/23 10:49:00	23.583333333333332	27	20	23.583333333333332	59	1	60
2020/01/23 10:49:00	2020/01/23 10:50:00	26.933333333333334	31	22	25.25	60	1	64
2020/01/23 10:50:00	2020/01/23 10:51:00	25.883333333333333	29	22	26.322033898305083	59	2	59
2020/01/23 10:51:00	2020/01/23 10:52:00	26.183333333333334	31	22	25.75409836065574	60	1	61
2020/01/23 10:52:00	2020/01/23 10:53:00	26.85	33	23	21.77027027027027	59	1	74
2020/01/23 10:53:00	2020/01/23 10:54:00	23.95	27	20	25.660714285714285	60	2	56
2020/01/23 10:54:00	2020/01/23 10:55:00	25.133333333333333	31	22	20.944444444444443	59	1	72
2020/01/23 10:55:00	2020/01/23 10:56:00	25.883333333333333	31	19	19.4125	60	1	80
2020/01/23 10:56:00	2020/01/23 10:57:00	18.7	23	14	15.36986301369863	60	1	73
2020/01/23 10:57:00	2020/01/23 10:58:00	19.116666666666667	25	15	18.5	59	1	62
2020/01/23 10:58:00	2020/01/23 10:59:00	20.183333333333334	26	17	20.879310344827587	60	1	58
2020/01/23 10:59:00	2020/01/23 11:00:00	19.133333333333333	24	15	24.956521739130434	60	1	46
2020/01/23 11:00:00	2020/01/23 11:01:00	19.416666666666668	24	17	18.49206349206349	59	1	63
2020/01/23 11:01:00	2020/01/23 11:02:00	20.1	24	15	22.754716981132077	60	1	53
2020/01/23 11:02:00	2020/01/23 11:03:00	21.316666666666666	26	18	18.014084507042252	59	2	71
2020/01/23 11:03:00	2020/01/23 11:04:00	18.133333333333333	22	14	19.087719298245613	60	1	57
2020/01/23 11:04:00	2020/01/23 11:05:00	18.466666666666665	24	12	16.294117647058822	60	1	68
2020/01/23 11:05:00	2020/01/23 11:06:00	18.566666666666666	23	15	21.0188679245283	59	1	53
2020/01/23 11:06:00	2020/01/23 11:07:00	18.116666666666667	22	14	18.423728813559322	60	2	59
2020/01/23 11:07:00	2020/01/23 11:08:00	18.166666666666668	21	14	19.818181818181817	60	2	55
2020/01/23 11:08:00	2020/01/23 11:09:00	17.1	22	13	19.358490566037737	59	1	53
2020/01/23 11:09:00	2020/01/23 11:10:00	17.6	22	14	19.555555555555557	60	1	54
2020/01/23 11:10:00	2020/01/23 11:11:00	16.633333333333333	20	14	16.915254237288135	60	1	59
2020/01/23 11:11:00	2020/01/23 11:12:00	18.116666666666667	22	16	22.183673469387756	59	2	49
2020/01/23 11:12:00	2020/01/23 11:13:00	22.266666666666666	31	18	20.553846153846155	60	2	65
2020/01/23 11:13:00	2020/01/23 11:14:00	24.783333333333335	30	20	18.5875	59	1	80
2020/01/23 11:14:00	2020/01/23 11:15:00	23.2	30	16	18.56	60	1	75
2020/01/23 11:15:00	2020/01/23 11:16:00	23.65	31	19	22.887096774193548	59	1	62
2020/01/23 11:16:00	2020/01/23 11:17:00	25.0	28	20	24.59016393442623	60	2	61
2020/01/23 11:17:00	2020/01/23 11:18:00	25.633333333333333	30	22	21.97142857142857	59	1	70
2020/01/23 11:18:00	2020/01/23 11:19:00	23.55	30	17	23.16393442622951	60	3	61
2020/01/23 11:19:00	2020/01/23 11:20:00	25.566666666666666	31	19	22.895522388059703	60	2	67
2020/01/23 11:20:00	2020/01/23 11:21:00	22.333333333333332	27	17	23.50877192982456	59	1	57
2020/01/23 11:21:00	2020/01/23 11:22:00	24.383333333333333	29	21	24.796610169491526	60	4	59
2020/01/23 11:22:00	2020/01/23 11:23:00	23.416666666666668	28	19	19.51388888888889	59	1	72
2020/01/23 11:23:00	2020/01/23 11:24:00	22.633333333333333	26	18	21.555555555555557	60	1	63
2020/01/23 11:24:00	2020/01/23 11:25:00	24.316666666666666	28	19	18.948051948051948	59	1	77
2020/01/23 11:25:00	2020/01/23 11:26:00	23.483333333333334	28	18	21.029850746268657	60	1	67
2020/01/23 11:26:00	2020/01/23 11:27:00	20.766666666666666	26	15	19.77777777777778	59	2	63
2020/01/23 11:27:00	2020/01/23 11:28:00	22.783333333333335	33	17	18.472972972972972	60	1	74
2020/01/23 11:28:00	2020/01/23 11:29:00	18.983333333333334	26	15	16.271428571428572	59	2	70
2020/01/23 11:29:00	2020/01/23 11:30:00	20.2	27	17	19.868852459016395	60	1	61
2020/01/23 11:30:00	2020/01/23 11:31:00	18.183333333333334	22	13	21.392156862745097	60	2	51
2020/01/23 11:31:00	2020/01/23 11:32:00	16.566666666666666	20	13	20.708333333333332	59	1	48
2020/01/23 11:32:00	2020/01/23 11:33:00	18.066666666666666	22	16	21.68	60	1	50
2020/01/23 11:33:00	2020/01/23 11:34:00	17.216666666666665	21	13	17.810344827586206	60	1	58
2020/01/23 11:34:00	2020/01/23 11:35:00	14.85	20	11	20.25	59	2	44
2020/01/23 11:35:00	2020/01/23 11:36:00	13.116666666666667	15	11	21.86111111111111	60	2	36
2020/01/23 11:36:00	2020/01/23 11:37:00	16.2	20	12	23.142857142857142	60	2	42
2020/01/23 11:37:00	2020/01/23 11:38:00	17.366666666666667	23	14	23.155555555555555	59	1	45
2020/01/23 11:38:00	2020/01/23 11:39:00	17.966666666666665	23	14	22.93617021276596	60	1	47
2020/01/23 11:39:00	2020/01/23 11:40:00	20.3	25	16	19.64516129032258	60	2	62
2020/01/23 11:40:00	2020/01/23 11:41:00	15.95	18	12	22.25581395348837	59	1	43
2020/01/23 11:41:00	2020/01/23 11:42:00	15.5	20	12	20.217391304347824	60	3	46
2020/01/23 11:42:00	2020/01/23 11:43:00	16.216666666666665	19	13	21.622222222222224	60	1	45
2020/01/23 11:43:00	2020/01/23 11:44:00	14.633333333333333	18	12	22.512820512820515	59	4	39
2020/01/23 11:44:00	2020/01/23 11:45:00	14.7	18	11	23.83783783783784	60	2	37
2020/01/23 11:45:00	2020/01/23 11:46:00	15.233333333333333	21	12	25.38888888888889	60	4	36
2020/01/23 11:46:00	2020/01/23 11:47:00	16.066666666666666	18	14	30.125	60	1	32
2020/01/23 11:47:00	2020/01/23 11:48:00	19.616666666666667	26	15	25.58695652173913	59	4	46
2020/01/23 11:48:00	2020/01/23 11:49:00	16.6	22	14	22.133333333333333	60	2	45
2020/01/23 11:49:00	2020/01/23 11:50:00	15.283333333333333	20	14	27.78787878787879	59	2	33
2020/01/23 11:50:00	2020/01/23 11:51:00	14.766666666666667	18	13	30.551724137931036	60	2	29
2020/01/23 11:51:00	2020/01/23 11:52:00	15.95	21	13	21.266666666666666	60	1	45
2020/01/23 11:52:00	2020/01/23 11:53:00	17.066666666666666	23	14	21.78723404255319	59	1	47
2020/01/23 11:53:00	2020/01/23 11:54:00	15.15	21	12	23.307692307692307	60	2	39
2020/01/23 11:54:00	2020/01/23 11:55:00	16.416666666666668	19	14	22.906976744186046	60	2	43
2020/01/23 11:55:00	2020/01/23 11:56:00	14.866666666666667	20	10	16.830188679245282	60	1	53
2020/01/23 11:56:00	2020/01/23 11:57:00	15.816666666666666	21	14	22.069767441860463	59	2	43
2020/01/23 11:57:00	2020/01/23 11:58:00	14.883333333333333	18	11	22.325	60	1	40
2020/01/23 11:58:00	2020/01/23 11:59:00	19.05	26	13	17.318181818181817	60	1	66
2020/01/23 11:59:00	2020/01/23 12:00:00	21.133333333333333	25	18	19.21212121212121	59	1	66
2020/01/23 12:00:00	2020/01/23 12:01:00	16.2	20	14	27.771428571428572	60	2	35
2020/01/23 12:01:00	2020/01/23 12:02:00	15.05	17	13	28.21875	59	4	32
2020/01/23 12:02:00	2020/01/23 12:03:00	17.616666666666667	21	14	22.48936170212766	60	3	47
2020/01/23 12:03:00	2020/01/23 12:04:00	13.1	17	10	23.11764705882353	60	1	34
2020/01/23 12:04:00	2020/01/23 12:05:00	14.616666666666667	18	13	24.36111111111111	59	1	36
2020/01/23 12:05:00	2020/01/23 12:06:00	14.95	19	13	21.878048780487806	60	2	41
2020/01/23 12:06:00	2020/01/23 12:07:00	13.3	16	10	24.181818181818183	59	4	33
2020/01/23 12:07:00	2020/01/23 12:08:00	12.75	17	10	21.857142857142858	60	5	35
2020/01/23 12:08:00	2020/01/23 12:09:00	11.866666666666667	15	9	21.575757575757574	60	2	33
2020/01/23 12:09:00	2020/01/23 12:10:00	12.333333333333334	15	9	22.424242424242426	60	2	33
2020/01/23 12:10:00	2020/01/23 12:11:00	12.35	17	9	19.5	59	1	38
2020/01/23 12:11:00	2020/01/23 12:12:00	13.35	18	9	18.204545454545453	60	3	44
2020/01/23 12:12:00	2020/01/23 12:13:00	13.733333333333333	21	8	18.727272727272727	60	1	44
2020/01/23 12:13:00	2020/01/23 12:14:00	12.033333333333333	16	9	20.62857142857143	59	2	35
2020/01/23 12:14:00	2020/01/23 12:15:00	13.8	17	11	23.0	60	5	36
2020/01/23 12:15:00	2020/01/23 12:16:00	13.583333333333334	18	10	20.897435897435898	60	2	39
2020/01/23 12:16:00	2020/01/23 12:17:00	12.316666666666666	17	9	18.024390243902438	60	2	41
2020/01/23 12:17:00	2020/01/23 12:18:00	12.733333333333333	17	11	19.1	59	1	40
2020/01/23 12:18:00	2020/01/23 12:19:00	11.85	16	9	24.517241379310345	60	2	29
2020/01/23 12:19:00	2020/01/23 12:20:00	11.8	15	10	22.838709677419356	60	2	31
2020/01/23 12:20:00	2020/01/23 12:21:00	13.216666666666667	16	11	22.65714285714286	59	2	35
2020/01/23 12:21:00	2020/01/23 12:22:00	15.666666666666666	22	11	20.0	60	2	47
2020/01/23 12:22:00	2020/01/23 12:23:00	13.633333333333333	16	11	29.214285714285715	60	2	28
2020/01/23 12:23:00	2020/01/23 12:24:00	14.133333333333333	17	11	24.228571428571428	59	2	35
2020/01/23 12:24:00	2020/01/23 12:25:00	15.166666666666666	19	13	23.333333333333332	60	1	39
2020/01/23 12:25:00	2020/01/23 12:26:00	14.966666666666667	19	11	19.106382978723403	60	2	47
2020/01/23 12:26:00	2020/01/23 12:27:00	16.6	20	13	19.92	59	1	50
2020/01/23 12:27:00	2020/01/23 12:28:00	16.7	25	12	14.521739130434783	60	2	69
2020/01/23 12:28:00	2020/01/23 12:29:00	16.45	27	11	16.45	60	1	60
2020/01/23 12:29:00	2020/01/23 12:30:00	17.1	22	14	25.024390243902438	59	2	41
2020/01/23 12:30:00	2020/01/23 12:31:00	17.15	21	13	17.15	60	1	60
2020/01/23 12:31:00	2020/01/23 12:32:00	17.783333333333335	21	13	23.195652173913043	60	1	46
2020/01/23 12:32:00	2020/01/23 12:33:00	19.65	25	17	15.932432432432432	59	1	74
2020/01/23 12:33:00	2020/01/23 12:34:00	20.616666666666667	26	16	22.089285714285715	60	3	56
2020/01/23 12:34:00	2020/01/23 12:35:00	21.95	26	17	21.59016393442623	59	1	61
2020/01/23 12:35:00	2020/01/23 12:36:00	20.65	25	16	20.65	60	1	60
2020/01/23 12:36:00	2020/01/23 12:37:00	25.766666666666666	37	20	20.613333333333333	60	2	75
2020/01/23 12:37:00	2020/01/23 12:38:00	30.616666666666667	36	26	21.611764705882354	59	1	85
2020/01/23 12:38:00	2020/01/23 12:39:00	30.233333333333334	37	26	24.186666666666667	59	1	75
2020/01/23 12:39:00	2020/01/23 12:40:00	32.766666666666666	36	28	21.13978494623656	60	1	93
2020/01/23 12:40:00	2020/01/23 12:41:00	28.916666666666668	35	23	23.445945945945947	59	1	74
2020/01/23 12:41:00	2020/01/23 12:42:00	29.35	37	24	23.48	60	1	75
2020/01/23 12:42:00	2020/01/23 12:43:00	30.25	39	27	23.88157894736842	59	1	76
2020/01/23 12:43:00	2020/01/23 12:44:00	31.866666666666667	37	28	23.9	59	1	80
2020/01/23 12:44:00	2020/01/23 12:45:00	33.46666666666667	37	25	25.743589743589745	60	1	78
2020/01/23 12:45:00	2020/01/23 12:46:00	34.18333333333333	39	30	25.320987654320987	59	1	81
2020/01/23 12:46:00	2020/01/23 12:47:00	35.65	42	27	23.505494505494507	59	2	91
2020/01/23 12:47:00	2020/01/23 12:48:00	35.9	39	32	24.202247191011235	60	1	89
2020/01/23 12:48:00	2020/01/23 12:49:00	29.983333333333334	37	22	21.9390243902439	59	1	82
2020/01/23 12:49:00	2020/01/23 12:50:00	25.75	32	20	20.87837837837838	59	1	74
2020/01/23 12:50:00	2020/01/23 12:51:00	25.6	33	21	18.285714285714285	60	1	84
2020/01/23 12:51:00	2020/01/23 12:52:00	25.45	32	22	19.83116883116883	59	1	77
2020/01/23 12:52:00	2020/01/23 12:53:00	28.75	35	23	19.82758620689655	60	1	87
2020/01/23 12:53:00	2020/01/23 12:54:00	24.8	37	20	17.302325581395348	59	1	86
2020/01/23 12:54:00	2020/01/23 12:55:00	24.8	29	22	23.25	60	1	64
2020/01/23 12:55:00	2020/01/23 12:56:00	25.3	30	21	22.323529411764707	59	1	68
2020/01/23 12:56:00	2020/01/23 12:57:00	26.883333333333333	31	22	21.7972972972973	60	1	74
2020/01/23 12:57:00	2020/01/23 12:58:00	24.6	28	21	19.42105263157895	59	1	76
2020/01/23 12:58:00	2020/01/23 12:59:00	33.483333333333334	40	27	19.50485436893204	60	2	103
2020/01/23 12:59:00	2020/01/23 13:00:00	31.933333333333334	39	23	21.528089887640448	59	1	89
2020/01/23 13:00:00	2020/01/23 13:01:00	27.416666666666668	34	23	17.688172043010752	60	1	93
2020/01/23 13:01:00	2020/01/23 13:02:00	27.9	33	22	22.026315789473685	59	1	76
2020/01/23 13:02:00	2020/01/23 13:03:00	28.016666666666666	34	23	24.014285714285716	59	3	70
2020/01/23 13:03:00	2020/01/23 13:04:00	29.183333333333334	33	27	22.44871794871795	60	1	78
2020/01/23 13:04:00	2020/01/23 13:05:00	31.383333333333333	37	26	22.416666666666668	59	1	84
2020/01/23 13:05:00	2020/01/23 13:06:00	25.416666666666668	32	22	22.761194029850746	60	1	67
2020/01/23 13:06:00	2020/01/23 13:07:00	23.133333333333333	27	21	17.35	59	1	80
2020/01/23 13:07:00	2020/01/23 13:08:00	22.95	28	19	19.125	60	1	72
2020/01/23 13:08:00	2020/01/23 13:09:00	23.066666666666666	26	21	19.771428571428572	60	1	70
2020/01/23 13:09:00	2020/01/23 13:10:00	21.716666666666665	27	17	19.16176470588235	59	1	68
2020/01/23 13:10:00	2020/01/23 13:11:00	22.1	25	18	23.263157894736842	60	1	57
2020/01/23 13:11:00	2020/01/23 13:12:00	26.383333333333333	32	21	19.072289156626507	59	2	83
2020/01/23 13:12:00	2020/01/23 13:13:00	23.916666666666668	31	17	18.636363636363637	60	1	77
2020/01/23 13:13:00	2020/01/23 13:14:00	19.85	26	16	19.20967741935484	59	3	62
2020/01/23 13:14:00	2020/01/23 13:15:00	21.016666666666666	29	16	19.703125	60	1	64
2020/01/23 13:15:00	2020/01/23 13:16:00	21.316666666666666	27	17	18.271428571428572	59	2	70
2020/01/23 13:16:00	2020/01/23 13:17:00	20.816666666666666	26	18	19.825396825396826	60	2	63
2020/01/23 13:17:00	2020/01/23 13:18:00	23.55	26	21	19.901408450704224	60	1	71
2020/01/23 13:18:00	2020/01/23 13:19:00	21.466666666666665	26	16	26.285714285714285	59	1	49
2020/01/23 13:19:00	2020/01/23 13:20:00	18.9	27	14	21.807692307692307	60	1	52
2020/01/23 13:20:00	2020/01/23 13:21:00	18.416666666666668	23	16	24.02173913043478	59	1	46
2020/01/23 13:21:00	2020/01/23 13:22:00	19.45	24	16	21.21818181818182	60	1	55
2020/01/23 13:22:00	2020/01/23 13:23:00	25.466666666666665	30	22	21.22222222222222	59	1	72
2020/01/23 13:23:00	2020/01/23 13:24:00	25.666666666666668	32	22	21.095890410958905	60	1	73
2020/01/23 13:24:00	2020/01/23 13:25:00	28.716666666666665	33	25	22.376623376623378	59	1	77
2020/01/23 13:25:00	2020/01/23 13:26:00	27.566666666666666	36	22	18.377777777777776	59	1	90
2020/01/23 13:26:00	2020/01/23 13:27:00	26.95	32	20	20.73076923076923	60	1	78
2020/01/23 13:27:00	2020/01/23 13:28:00	23.65	27	20	19.985915492957748	59	1	71
2020/01/23 13:28:00	2020/01/23 13:29:00	25.85	31	21	20.95945945945946	60	2	74
2020/01/23 13:29:00	2020/01/23 13:30:00	25.216666666666665	33	19	19.397435897435898	59	1	78
2020/01/23 13:30:00	2020/01/23 13:31:00	25.566666666666666	31	22	18.261904761904763	60	1	84
2020/01/23 13:31:00	2020/01/23 13:32:00	24.266666666666666	30	20	19.675675675675677	59	1	74
2020/01/23 13:32:00	2020/01/23 13:33:00	25.683333333333334	31	20	19.02469135802469	60	1	81
2020/01/23 13:33:00	2020/01/23 13:34:00	24.183333333333334	31	19	20.43661971830986	59	1	71
2020/01/23 13:34:00	2020/01/23 13:35:00	25.4	31	21	23.8125	60	1	64
2020/01/23 13:35:00	2020/01/23 13:36:00	22.633333333333333	28	19	20.575757575757574	59	1	66
2020/01/23 13:36:00	2020/01/23 13:37:00	23.516666666666666	32	18	19.06756756756757	60	1	74
2020/01/23 13:37:00	2020/01/23 13:38:00	28.933333333333334	39	22	22.256410256410255	59	1	78
2020/01/23 13:38:00	2020/01/23 13:39:00	33.71666666666667	38	30	24.373493975903614	60	1	83
2020/01/23 13:39:00	2020/01/23 13:40:00	28.866666666666667	33	26	25.10144927536232	59	1	69
2020/01/23 13:40:00	2020/01/23 13:41:00	28.666666666666668	35	23	19.770114942528735	60	2	87
2020/01/23 13:41:00	2020/01/23 13:42:00	29.4	35	22	22.615384615384617	59	1	78
2020/01/23 13:42:00	2020/01/23 13:43:00	28.9	37	22	20.162790697674417	60	2	86
2020/01/23 13:43:00	2020/01/23 13:44:00	30.333333333333332	39	25	20.44943820224719	59	1	89
2020/01/23 13:44:00	2020/01/23 13:45:00	30.6	41	19	20.175824175824175	59	1	91
2020/01/23 13:45:00	2020/01/23 13:46:00	25.416666666666668	34	17	18.373493975903614	60	1	83
2020/01/23 13:46:00	2020/01/23 13:47:00	30.166666666666668	35	27	25.857142857142858	59	1	70
2020/01/23 13:47:00	2020/01/23 13:48:00	30.683333333333334	35	27	24.223684210526315	60	1	76
2020/01/23 13:48:00	2020/01/23 13:49:00	31.066666666666666	35	28	21.674418604651162	59	1	86
2020/01/23 13:49:00	2020/01/23 13:50:00	31.683333333333334	36	26	22.63095238095238	60	1	84
2020/01/23 13:50:00	2020/01/23 13:51:00	32.833333333333336	41	29	22.64367816091954	59	1	87
2020/01/23 13:51:00	2020/01/23 13:52:00	36.333333333333336	44	28	21.16504854368932	60	1	103
2020/01/23 13:52:00	2020/01/23 13:53:00	28.55	34	24	20.890243902439025	59	2	82
2020/01/23 13:53:00	2020/01/23 13:54:00	33.666666666666664	38	27	22.444444444444443	59	1	90
2020/01/23 13:54:00	2020/01/23 13:55:00	35.38333333333333	39	33	23.853932584269664	60	1	89
2020/01/23 13:55:00	2020/01/23 13:56:00	32.25	39	28	21.032608695652176	59	2	92
2020/01/23 13:56:00	2020/01/23 13:57:00	34.11666666666667	38	31	22.010752688172044	59	1	93
2020/01/23 13:57:00	2020/01/23 13:58:00	33.983333333333334	40	25	23.436781609195403	60	1	87
2020/01/23 13:58:00	2020/01/23 13:59:00	30.733333333333334	37	26	23.05	59	1	80
2020/01/23 13:59:00	2020/01/23 14:00:00	30.5	36	24	22.317073170731707	60	1	82
2020/01/23 14:00:00	2020/01/23 14:01:00	29.266666666666666	34	25	21.95	59	1	80
2020/01/23 14:01:00	2020/01/23 14:02:00	30.116666666666667	39	22	20.07777777777778	59	1	90
2020/01/23 14:02:00	2020/01/23 14:03:00	26.566666666666666	31	21	21.835616438356166	60	1	73
2020/01/23 14:03:00	2020/01/23 14:04:00	29.8	37	27	19.866666666666667	59	1	90
2020/01/23 14:04:00	2020/01/23 14:05:00	36.63333333333333	41	32	20.933333333333334	60	2	105
2020/01/23 14:05:00	2020/01/23 14:06:00	30.483333333333334	38	23	22.8625	59	1	80
2020/01/23 14:06:00	2020/01/23 14:07:00	32.68333333333333	43	24	22.03370786516854	60	1	89
2020/01/23 14:07:00	2020/01/23 14:08:00	38.18333333333333	46	35	22.46078431372549	59	1	102
2020/01/23 14:08:00	2020/01/23 14:09:00	33.416666666666664	38	29	22.528089887640448	59	1	89
2020/01/23 14:09:00	2020/01/23 14:10:00	37.75	45	32	20.97222222222222	59	1	108
2020/01/23 14:10:00	2020/01/23 14:11:00	40.85	48	33	20.25619834710744	60	1	121
2020/01/23 14:11:00	2020/01/23 14:12:00	41.266666666666666	47	38	23.358490566037737	59	1	106
2020/01/23 14:12:00	2020/01/23 14:13:00	41.61666666666667	46	37	21.161016949152543	59	1	118
2020/01/23 14:13:00	2020/01/23 14:14:00	34.28333333333333	41	28	21.20618556701031	59	1	97
2020/01/23 14:14:00	2020/01/23 14:15:00	31.816666666666666	39	24	21.942528735632184	60	1	87
2020/01/23 14:15:00	2020/01/23 14:16:00	33.266666666666666	36	29	22.426966292134832	59	1	89
2020/01/23 14:16:00	2020/01/23 14:17:00	33.516666666666666	40	31	23.114942528735632	59	1	87
2020/01/23 14:17:00	2020/01/23 14:18:00	36.233333333333334	41	30	19.763636363636362	60	1	110
2020/01/23 14:18:00	2020/01/23 14:19:00	35.86666666666667	42	32	20.30188679245283	59	1	106
